Entity ID,API/UWI,API/UWI List,Production Date,Liquid (bbl),Gas (mcf),Water (bbl),Well Count,Days
129062921,42461397170000,424613971700,2017-10-01,1584,542,2152,1,
129062921,42461397170000,424613971700,2017-11-01,1673,636,2272,1,
129062921,42461397170000,424613971700,2017-12-01,1678,677,2279,1,
129032613,42461395170000,424613951700,2015-02-01,4255,5988,8463,1,
129032613,42461395170000,424613951700,2015-03-01,7332,17682,14591,1,
129032613,42461395170000,424613951700,2015-04-01,5513,20258,11014,1,
129032613,42461395170000,424613951700,2015-05-01,4498,20875,8739,1,
129032613,42461395170000,424613951700,2015-06-01,3612,18938,6847,1,
129032613,42461395170000,424613951700,2015-07-01,3288,15818,6112,1,
129032613,42461395170000,424613951700,2015-08-01,2835,12313,5183,1,
129032613,42461395170000,424613951700,2015-09-01,2553,11833,4601,1,
129032613,42461395170000,424613951700,2015-10-01,2765,12360,4919,1,
129032613,42461395170000,424613951700,2015-11-01,2484,10253,4369,1,
129032613,42461395170000,424613951700,2015-12-01,2384,9737,4152,1,
129032613,42461395170000,424613951700,2016-01-01,2042,9459,1883,1,
129032613,42461395170000,424613951700,2016-02-01,1874,6518,1715,1,
129032613,42461395170000,424613951700,2016-03-01,2427,9072,2205,1,
129032613,42461395170000,424613951700,2016-04-01,2047,10607,1845,1,
129032613,42461395170000,424613951700,2016-05-01,1559,11556,1395,1,
129032613,42461395170000,424613951700,2016-06-01,2151,14208,1915,1,
129032613,42461395170000,424613951700,2016-07-01,1704,17440,1508,1,
129032613,42461395170000,424613951700,2016-08-01,1574,13960,1386,1,
129032613,42461395170000,424613951700,2016-09-01,1616,11667,1416,1,
129032613,42461395170000,424613951700,2016-10-01,1553,10945,1353,1,
129032613,42461395170000,424613951700,2016-11-01,1430,10754,1241,1,
129032613,42461395170000,424613951700,2016-12-01,1573,10281,1361,1,
129032613,42461395170000,424613951700,2017-01-01,1427,9504,828,1,
129032613,42461395170000,424613951700,2017-02-01,1294,9307,748,1,
129032613,42461395170000,424613951700,2017-03-01,1312,9653,757,1,
129032613,42461395170000,424613951700,2017-04-01,1271,11144,729,1,
129032613,42461395170000,424613951700,2017-05-01,1224,8006,700,1,
129032613,42461395170000,424613951700,2017-06-01,1198,10183,684,1,
129032613,42461395170000,424613951700,2017-07-01,1195,10460,681,1,
129032613,42461395170000,424613951700,2017-08-01,1181,8565,667,1,
129032613,42461395170000,424613951700,2017-09-01,1008,7493,572,1,
129032613,42461395170000,424613951700,2017-10-01,1238,7638,699,1,
129032613,42461395170000,424613951700,2017-11-01,1161,7646,653,1,
129032613,42461395170000,424613951700,2017-12-01,1195,8940,671,1,
129032611,42461394720000,424613947200,2014-10-01,0,1495,1112,1,
129032611,42461394720000,424613947200,2014-11-01,862,1871,6331,1,
129032611,42461394720000,424613947200,2014-12-01,645,2500,5722,1,
129032611,42461394720000,424613947200,2015-01-01,449,2766,833,1,
129032611,42461394720000,424613947200,2015-02-01,184,750,331,1,
129032611,42461394720000,424613947200,2015-03-01,495,3098,849,1,
129032611,42461394720000,424613947200,2015-04-01,434,3529,702,1,
129032611,42461394720000,424613947200,2015-05-01,384,3425,584,1,
129032611,42461394720000,424613947200,2015-06-01,283,2551,404,1,
129032611,42461394720000,424613947200,2015-07-01,92,1000,124,1,
129032611,42461394720000,424613947200,2015-08-01,235,2012,298,1,
129032611,42461394720000,424613947200,2015-09-01,227,1560,271,1,
129032611,42461394720000,424613947200,2015-10-01,209,1442,236,1,
129032611,42461394720000,424613947200,2015-11-01,231,1544,247,1,
129032611,42461394720000,424613947200,2015-12-01,200,1432,203,1,
129032611,42461394720000,424613947200,2016-01-01,231,1903,465,1,
129032611,42461394720000,424613947200,2016-02-01,191,1400,365,1,
129032611,42461394720000,424613947200,2016-03-01,127,816,231,1,
129032611,42461394720000,424613947200,2016-04-01,78,485,136,1,
129032611,42461394720000,424613947200,2016-05-01,77,613,128,1,
129032611,42461394720000,424613947200,2016-06-01,92,667,147,1,
129032611,42461394720000,424613947200,2016-07-01,560,6115,859,1,
129032611,42461394720000,424613947200,2016-08-01,1206,28695,1775,1,
129032611,42461394720000,424613947200,2016-09-01,768,21845,1087,1,
129032611,42461394720000,424613947200,2016-10-01,674,18015,919,1,
129032611,42461394720000,424613947200,2016-11-01,566,12630,745,1,
129032611,42461394720000,424613947200,2016-12-01,667,14129,846,1,
129032611,42461394720000,424613947200,2017-01-01,670,11412,637,1,
129032611,42461394720000,424613947200,2017-02-01,367,4104,337,1,
129032611,42461394720000,424613947200,2017-03-01,482,4666,429,1,
129032611,42461394720000,424613947200,2017-04-01,306,4313,263,1,
129032611,42461394720000,424613947200,2017-05-01,246,4540,206,1,
129032611,42461394720000,424613947200,2017-06-01,219,3762,178,1,
129032611,42461394720000,424613947200,2017-07-01,286,5365,225,1,
129032611,42461394720000,424613947200,2017-08-01,331,5889,253,1,
129032611,42461394720000,424613947200,2017-09-01,292,13195,217,1,
129032611,42461394720000,424613947200,2017-10-01,292,13062,211,1,
129032611,42461394720000,424613947200,2017-11-01,214,4895,151,1,
129032611,42461394720000,424613947200,2017-12-01,315,5619,216,1,
129018981,42461394470000,424613944700,2016-07-01,7675,5462,9590,1,0
129018981,42461394470000,424613944700,2016-08-01,18598,32493,23239,1,0
129018981,42461394470000,424613944700,2016-09-01,13451,63210,16808,1,0
129018981,42461394470000,424613944700,2016-10-01,9006,44189,11254,1,0
129018981,42461394470000,424613944700,2016-11-01,7020,32853,8772,1,0
129018981,42461394470000,424613944700,2016-12-01,4499,19993,5622,1,0
129018981,42461394470000,424613944700,2017-01-01,4904,28905,1469,1,
129018981,42461394470000,424613944700,2017-02-01,3369,38570,1009,1,
129018981,42461394470000,424613944700,2017-03-01,2408,39129,721,1,
129018981,42461394470000,424613944700,2017-04-01,2894,13861,867,1,
129018981,42461394470000,424613944700,2017-05-01,2344,7052,702,1,
129018981,42461394470000,424613944700,2017-06-01,2420,10797,725,1,
129018981,42461394470000,424613944700,2017-07-01,2435,6286,730,1,
129018981,42461394470000,424613944700,2017-08-01,2552,4928,765,1,
129018981,42461394470000,424613944700,2017-09-01,2533,5103,759,1,
129018981,42461394470000,424613944700,2017-10-01,2418,10061,724,1,
129018981,42461394470000,424613944700,2017-11-01,2287,8204,685,1,
129018981,42461394470000,424613944700,2017-12-01,2982,12263,893,1,
129018969,42461394280000,424613942800,2014-11-01,2452,2433,2645,1,0
129018969,42461394280000,424613942800,2014-12-01,20441,21507,22051,1,0
129018969,42461394280000,424613942800,2015-01-01,14596,35085,15745,1,0
129018969,42461394280000,424613942800,2015-02-01,5961,15456,6430,1,0
129018969,42461394280000,424613942800,2015-03-01,6815,23991,7352,1,0
129018969,42461394280000,424613942800,2015-04-01,4523,17606,4879,1,0
129018969,42461394280000,424613942800,2015-05-01,4569,14023,4929,1,0
129018969,42461394280000,424613942800,2015-06-01,3187,9199,3438,1,0
129018969,42461394280000,424613942800,2015-07-01,2045,7025,2206,1,0
129018969,42461394280000,424613942800,2015-08-01,1848,6903,1994,1,0
129018969,42461394280000,424613942800,2015-09-01,2490,10314,2686,1,0
129018969,42461394280000,424613942800,2015-10-01,3816,11766,4116,1,0
129018969,42461394280000,424613942800,2015-11-01,2944,10549,3176,1,0
129018969,42461394280000,424613942800,2015-12-01,3327,10374,3589,1,0
129018969,42461394280000,424613942800,2016-01-01,3319,7732,3580,1,0
129018969,42461394280000,424613942800,2016-02-01,2334,5521,2518,1,0
129018969,42461394280000,424613942800,2016-03-01,2593,7825,2797,1,0
129018969,42461394280000,424613942800,2016-04-01,2162,8870,2332,1,0
129018969,42461394280000,424613942800,2016-05-01,2497,7530,2694,1,0
129018969,42461394280000,424613942800,2016-06-01,1986,6670,2142,1,0
129018969,42461394280000,424613942800,2016-07-01,2105,6585,2271,1,0
129018969,42461394280000,424613942800,2016-08-01,1967,5689,2122,1,0
129018969,42461394280000,424613942800,2016-09-01,2115,6131,2282,1,0
129018969,42461394280000,424613942800,2016-10-01,2175,5801,2346,1,0
129018969,42461394280000,424613942800,2016-11-01,2231,5410,2407,1,0
129018969,42461394280000,424613942800,2016-12-01,2413,5160,2603,1,0
129018969,42461394280000,424613942800,2017-01-01,2307,4778,2489,1,0
129018969,42461394280000,424613942800,2017-02-01,2004,5557,2162,1,0
129018969,42461394280000,424613942800,2017-03-01,1824,4964,1968,1,
129018969,42461394280000,424613942800,2017-04-01,1741,4623,1878,1,
129018969,42461394280000,424613942800,2017-05-01,1709,5383,1844,1,
129018969,42461394280000,424613942800,2017-06-01,1531,5593,1652,1,
129018969,42461394280000,424613942800,2017-07-01,1584,5545,1709,1,
129018969,42461394280000,424613942800,2017-08-01,1640,5924,1769,1,
129018969,42461394280000,424613942800,2017-09-01,1456,5663,1571,1,
129018969,42461394280000,424613942800,2017-10-01,1278,5194,1379,1,
129018969,42461394280000,424613942800,2017-11-01,1233,4888,1330,1,
129018969,42461394280000,424613942800,2017-12-01,1248,4493,1346,1,
129018967,42461393720000,424613937200,2015-01-01,5473,0,2099,1,
129018967,42461393720000,424613937200,2015-02-01,14825,22995,5694,1,
129018967,42461393720000,424613937200,2015-03-01,12816,42334,4915,1,
129018967,42461393720000,424613937200,2015-04-01,8839,47409,3421,1,
129018967,42461393720000,424613937200,2015-05-01,6975,48517,2727,1,
129018967,42461393720000,424613937200,2015-06-01,5650,49117,2228,1,
129018967,42461393720000,424613937200,2015-07-01,4696,36595,1870,1,
129018967,42461393720000,424613937200,2015-08-01,4293,36483,1722,1,
129018967,42461393720000,424613937200,2015-09-01,3920,30464,1584,1,
129018967,42461393720000,424613937200,2015-10-01,3711,27964,1509,1,
129018967,42461393720000,424613937200,2015-11-01,3041,21761,1242,1,
129018967,42461393720000,424613937200,2015-12-01,3377,25538,1390,1,
129018967,42461393720000,424613937200,2016-01-01,3164,25185,1868,1,
129018967,42461393720000,424613937200,2016-02-01,3043,23388,1805,1,
129018967,42461393720000,424613937200,2016-03-01,2607,23038,1551,1,
129018967,42461393720000,424613937200,2016-04-01,2516,22317,1506,1,
129018967,42461393720000,424613937200,2016-05-01,2523,21629,1514,1,
129018967,42461393720000,424613937200,2016-06-01,2301,20907,1388,1,
129018967,42461393720000,424613937200,2016-07-01,2117,22737,1282,1,
129018967,42461393720000,424613937200,2016-08-01,2095,21177,1272,1,
129018967,42461393720000,424613937200,2016-09-01,1931,18643,1173,1,
129018967,42461393720000,424613937200,2016-10-01,1901,18702,1160,1,
129018967,42461393720000,424613937200,2016-11-01,1853,17630,1134,1,
129018967,42461393720000,424613937200,2016-12-01,1955,17257,1200,1,
129018967,42461393720000,424613937200,2017-01-01,1437,15105,885,1,
129018967,42461393720000,424613937200,2017-02-01,1542,13582,950,1,
129018967,42461393720000,424613937200,2017-03-01,1754,16540,1080,1,
129018967,42461393720000,424613937200,2017-04-01,1521,14153,938,1,
129018967,42461393720000,424613937200,2017-05-01,1344,17004,831,1,
129018967,42461393720000,424613937200,2017-06-01,1378,17702,855,1,
129018967,42461393720000,424613937200,2017-07-01,1590,20208,988,1,
129018967,42461393720000,424613937200,2017-08-01,1434,17102,894,1,
129018967,42461393720000,424613937200,2017-09-01,1409,17636,879,1,
129018967,42461393720000,424613937200,2017-10-01,1341,18487,837,1,
129018967,42461393720000,424613937200,2017-11-01,1374,17476,860,1,
129018914,42461395460000,424613954600,2014-12-01,2134,0,2189,1,0
129018914,42461395460000,424613954600,2015-01-01,15793,14016,16199,1,0
129018914,42461395460000,424613954600,2015-02-01,13112,20067,13449,1,0
129018914,42461395460000,424613954600,2015-03-01,12631,42211,12955,1,0
129018914,42461395460000,424613954600,2015-04-01,6777,27003,6951,1,0
129018914,42461395460000,424613954600,2015-05-01,5383,28012,5521,1,0
129018914,42461395460000,424613954600,2015-06-01,4067,23026,4171,1,0
129018914,42461395460000,424613954600,2015-07-01,3619,20788,3712,1,0
129018914,42461395460000,424613954600,2015-08-01,3284,19223,3368,1,0
129018914,42461395460000,424613954600,2015-09-01,3077,17548,3156,1,0
129018914,42461395460000,424613954600,2015-10-01,2853,13714,2926,1,0
129018914,42461395460000,424613954600,2015-11-01,2459,12224,2522,1,0
129018914,42461395460000,424613954600,2015-12-01,3061,11265,3140,1,0
129018914,42461395460000,424613954600,2016-01-01,2469,11230,1068,1,0
129018914,42461395460000,424613954600,2016-02-01,2344,9581,1014,1,0
129018914,42461395460000,424613954600,2016-03-01,2265,9867,980,1,0
129018914,42461395460000,424613954600,2016-04-01,2143,9844,927,1,0
129018914,42461395460000,424613954600,2016-05-01,2032,10263,879,1,0
129018914,42461395460000,424613954600,2016-06-01,1824,10002,789,1,0
129018914,42461395460000,424613954600,2016-07-01,1795,11221,777,1,0
129018914,42461395460000,424613954600,2016-08-01,1780,11801,770,1,0
129018914,42461395460000,424613954600,2016-09-01,1664,10996,720,1,0
129018914,42461395460000,424613954600,2016-10-01,1794,11272,776,1,0
129018914,42461395460000,424613954600,2016-11-01,1540,10509,666,1,0
129018914,42461395460000,424613954600,2016-12-01,1713,10311,741,1,0
129018914,42461395460000,424613954600,2017-01-01,1577,9286,651,1,
129018914,42461395460000,424613954600,2017-02-01,1430,6222,591,1,
129018914,42461395460000,424613954600,2017-03-01,1518,6401,627,1,
129018914,42461395460000,424613954600,2017-04-01,1362,6578,563,1,
129018914,42461395460000,424613954600,2017-05-01,1268,6506,524,1,
129018914,42461395460000,424613954600,2017-06-01,1314,6414,543,1,
129018914,42461395460000,424613954600,2017-07-01,1213,7318,501,1,
129018914,42461395460000,424613954600,2017-08-01,1361,7849,562,1,
129018914,42461395460000,424613954600,2017-09-01,1334,8615,551,1,
129018914,42461395460000,424613954600,2017-10-01,1165,9179,481,1,
129018914,42461395460000,424613954600,2017-11-01,1045,9088,432,1,
129018914,42461395460000,424613954600,2017-12-01,1125,9366,465,1,
129005358,42461392240000,424613922400,2014-10-01,3551,1970,11056,1,0
129005358,42461392240000,424613922400,2014-11-01,27710,25686,86276,1,0
129005358,42461392240000,424613922400,2014-12-01,24428,24661,76057,1,0
129005358,42461392240000,424613922400,2015-01-01,19085,18512,26348,1,0
129005358,42461392240000,424613922400,2015-02-01,14598,15838,20153,1,0
129005358,42461392240000,424613922400,2015-03-01,15676,22004,21642,1,0
129005358,42461392240000,424613922400,2015-04-01,12596,24149,17389,1,0
129005358,42461392240000,424613922400,2015-05-01,9594,19508,13245,1,0
129005358,42461392240000,424613922400,2015-06-01,8800,31391,12149,1,0
129005358,42461392240000,424613922400,2015-07-01,9324,26782,12872,1,0
129005358,42461392240000,424613922400,2015-08-01,7948,23899,10973,1,0
129005358,42461392240000,424613922400,2015-09-01,7281,20076,10052,1,0
129005358,42461392240000,424613922400,2015-10-01,7504,20571,10360,1,0
129005358,42461392240000,424613922400,2015-11-01,6563,18340,9061,1,0
129005358,42461392240000,424613922400,2015-12-01,6632,17322,9156,1,0
129005358,42461392240000,424613922400,2016-01-01,5590,14911,6991,1,0
129005358,42461392240000,424613922400,2016-02-01,4813,20820,6019,1,0
129005358,42461392240000,424613922400,2016-03-01,5347,19313,6687,1,0
129005358,42461392240000,424613922400,2016-04-01,4422,14840,5530,1,0
129005358,42461392240000,424613922400,2016-05-01,4139,12635,5176,1,0
129005358,42461392240000,424613922400,2016-06-01,4524,11966,5658,1,0
129005358,42461392240000,424613922400,2016-07-01,5737,9985,7175,1,0
129005358,42461392240000,424613922400,2016-08-01,4946,12683,6186,1,0
129005358,42461392240000,424613922400,2016-09-01,4573,17266,5719,1,0
129005358,42461392240000,424613922400,2016-10-01,4778,15497,5976,1,0
129005358,42461392240000,424613922400,2016-11-01,4142,13332,5180,1,0
129005358,42461392240000,424613922400,2016-12-01,4562,9977,5705,1,0
129005358,42461392240000,424613922400,2017-01-01,4526,10842,4925,1,
129005358,42461392240000,424613922400,2017-02-01,4170,12143,4538,1,
129005358,42461392240000,424613922400,2017-03-01,4569,18815,4972,1,
129005358,42461392240000,424613922400,2017-04-01,4499,20028,4896,1,
129005358,42461392240000,424613922400,2017-05-01,4447,16998,4839,1,
129005358,42461392240000,424613922400,2017-06-01,3584,17243,3900,1,
129005358,42461392240000,424613922400,2017-07-01,3178,17896,3458,1,
129005358,42461392240000,424613922400,2017-08-01,3062,15214,3332,1,
129005358,42461392240000,424613922400,2017-09-01,3470,15540,3776,1,
129005358,42461392240000,424613922400,2017-10-01,3445,17778,3749,1,
129005358,42461392240000,424613922400,2017-11-01,3184,17266,3465,1,
129004866,42461389010000,424613890100,2015-03-01,10586,8474,16047,1,
129004866,42461389010000,424613890100,2015-04-01,13094,26664,19854,1,
129004866,42461389010000,424613890100,2015-05-01,8245,24272,12513,1,
129004866,42461389010000,424613890100,2015-06-01,6077,22899,9297,1,
129004866,42461389010000,424613890100,2015-07-01,5078,19322,7827,1,
129004866,42461389010000,424613890100,2015-08-01,4026,15844,6246,1,
129004866,42461389010000,424613890100,2015-09-01,3633,12289,5670,1,
129004866,42461389010000,424613890100,2015-10-01,3378,10784,5300,1,
129004866,42461389010000,424613890100,2015-11-01,2492,4967,3934,1,
129004866,42461389010000,424613890100,2015-12-01,2378,4883,3769,1,
129004866,42461389010000,424613890100,2016-01-01,2897,7432,8295,1,
129004866,42461389010000,424613890100,2016-02-01,2722,6924,7826,1,
129004866,42461389010000,424613890100,2016-03-01,2624,5752,7577,1,
129004866,42461389010000,424613890100,2016-04-01,2403,5603,6964,1,
129004866,42461389010000,424613890100,2016-05-01,2230,6164,6490,1,
129004866,42461389010000,424613890100,2016-06-01,1988,5429,5809,1,
129004866,42461389010000,424613890100,2016-07-01,1793,5202,5254,1,
129004866,42461389010000,424613890100,2016-08-01,1466,3570,4313,1,
129004866,42461389010000,424613890100,2016-09-01,1191,4538,3514,1,
129004866,42461389010000,424613890100,2016-10-01,1203,4627,3564,1,
129004866,42461389010000,424613890100,2016-11-01,1088,4003,3230,1,
129004866,42461389010000,424613890100,2016-12-01,1115,3806,3246,1,
129004866,42461389010000,424613890100,2017-01-01,1128,4163,3231,1,
129004866,42461389010000,424613890100,2017-02-01,1140,3599,3275,1,
129004866,42461389010000,424613890100,2017-03-01,1435,4601,4128,1,
129004866,42461389010000,424613890100,2017-04-01,1219,4494,3521,1,
129004866,42461389010000,424613890100,2017-05-01,1142,2374,3300,1,
129004866,42461389010000,424613890100,2017-06-01,1607,1323,4664,1,
129004866,42461389010000,424613890100,2017-07-01,1256,1227,3649,1,
129004866,42461389010000,424613890100,2017-08-01,1878,2230,5467,1,
129004866,42461389010000,424613890100,2017-09-01,1803,2146,5265,1,
129004866,42461389010000,424613890100,2017-10-01,1759,2168,5146,1,
129004866,42461389010000,424613890100,2017-11-01,1416,2016,4148,1,
129004866,42461389010000,424613890100,2017-12-01,1130,1914,3319,1,
128991861,42461389020000,424613890200,2014-10-01,4764,1826,7281,1,
128991861,42461389020000,424613890200,2014-11-01,19416,16049,29695,1,
128991861,42461389020000,424613890200,2014-12-01,17041,18420,26050,1,
128991861,42461389020000,424613890200,2015-01-01,14216,29784,37141,1,
128991861,42461389020000,424613890200,2015-02-01,9594,27258,25493,1,
128991861,42461389020000,424613890200,2015-03-01,7421,26561,20011,1,
128991861,42461389020000,424613890200,2015-04-01,5710,21096,15597,1,
128991861,42461389020000,424613890200,2015-05-01,5066,19790,13999,1,
128991861,42461389020000,424613890200,2015-06-01,4573,21576,12776,1,
128991861,42461389020000,424613890200,2015-07-01,3881,18171,10947,1,
128991861,42461389020000,424613890200,2015-08-01,3211,12136,9139,1,
128991861,42461389020000,424613890200,2015-09-01,2732,9616,7841,1,
128991861,42461389020000,424613890200,2015-10-01,2433,8680,7036,1,
128991861,42461389020000,424613890200,2015-11-01,2914,9827,8492,1,
128991861,42461389020000,424613890200,2015-12-01,2688,9298,7885,1,
128991861,42461389020000,424613890200,2016-01-01,2895,11296,12004,1,
128991861,42461389020000,424613890200,2016-02-01,2308,8802,9629,1,
128991861,42461389020000,424613890200,2016-03-01,2443,10274,10256,1,
128991861,42461389020000,424613890200,2016-04-01,2147,9044,9063,1,
128991861,42461389020000,424613890200,2016-05-01,2029,8489,8606,1,
128991861,42461389020000,424613890200,2016-06-01,1617,6755,6888,1,
128991861,42461389020000,424613890200,2016-07-01,1066,3868,4563,1,
128991861,42461389020000,424613890200,2016-08-01,1208,3722,5193,1,
128991861,42461389020000,424613890200,2016-09-01,1191,3999,5139,1,
128991861,42461389020000,424613890200,2016-10-01,1310,4496,5678,1,
128991861,42461389020000,424613890200,2016-11-01,1138,5024,4953,1,
128991861,42461389020000,424613890200,2016-12-01,1570,4652,6860,1,
128991861,42461389020000,424613890200,2017-01-01,2083,4622,6571,1,
128991861,42461389020000,424613890200,2017-02-01,2146,7103,6788,1,
128991861,42461389020000,424613890200,2017-03-01,2796,9548,7638,1,
128991861,42461389020000,424613890200,2017-04-01,2471,9958,6760,1,
128991861,42461389020000,424613890200,2017-05-01,2490,13166,6823,1,
128991861,42461389020000,424613890200,2017-06-01,2012,13224,5520,1,
128991861,42461389020000,424613890200,2017-07-01,1998,12453,5491,1,
128991861,42461389020000,424613890200,2017-08-01,2068,11773,5693,1,
128991861,42461389020000,424613890200,2017-09-01,2136,10339,5884,1,
128991861,42461389020000,424613890200,2017-10-01,2026,8771,5592,1,
128991861,42461389020000,424613890200,2017-11-01,1357,5616,3750,1,
128991861,42461389020000,424613890200,2017-12-01,824,2158,2279,1,
128991787,42461393690000,424613936900,2015-01-01,12028,8433,10979,1,0
128991787,42461393690000,424613936900,2015-02-01,19886,31384,18151,1,0
128991787,42461393690000,424613936900,2015-03-01,15101,51259,13784,1,0
128991787,42461393690000,424613936900,2015-04-01,8093,32536,7387,1,0
128991787,42461393690000,424613936900,2015-05-01,8927,6030,8148,1,0
128991787,42461393690000,424613936900,2015-06-01,8228,23988,7510,1,0
128991787,42461393690000,424613936900,2015-07-01,7190,24503,6563,1,0
128991787,42461393690000,424613936900,2015-08-01,6611,38301,6034,1,0
128991787,42461393690000,424613936900,2015-09-01,5625,35114,5134,1,0
128991787,42461393690000,424613936900,2015-10-01,5681,35423,5185,1,0
128991787,42461393690000,424613936900,2015-11-01,5009,33111,4572,1,0
128991787,42461393690000,424613936900,2015-12-01,5829,35018,5321,1,0
128991787,42461393690000,424613936900,2016-01-01,4345,36610,2999,1,0
128991787,42461393690000,424613936900,2016-02-01,3758,30758,2594,1,0
128991787,42461393690000,424613936900,2016-03-01,3751,25710,2589,1,0
128991787,42461393690000,424613936900,2016-04-01,2092,20708,1444,1,0
128991787,42461393690000,424613936900,2016-05-01,3594,26303,2481,1,0
128991787,42461393690000,424613936900,2016-06-01,2219,21625,1532,1,0
128991787,42461393690000,424613936900,2016-07-01,779,0,538,1,0
128991787,42461393690000,424613936900,2016-08-01,576,0,398,1,0
128991787,42461393690000,424613936900,2016-09-01,2350,0,1622,1,0
128991787,42461393690000,424613936900,2016-10-01,3267,0,2255,1,0
128991787,42461393690000,424613936900,2016-11-01,1341,2347,926,1,0
128991787,42461393690000,424613936900,2016-12-01,176,0,121,1,0
128991787,42461393690000,424613936900,2017-01-01,3998,0,3053,1,
128991787,42461393690000,424613936900,2017-02-01,1063,0,812,1,
128991787,42461393690000,424613936900,2017-03-01,1947,0,1487,1,
128991787,42461393690000,424613936900,2017-04-01,2364,0,1805,1,
128991787,42461393690000,424613936900,2017-05-01,2831,0,2162,1,
128991787,42461393690000,424613936900,2017-06-01,2272,0,1735,1,
128991787,42461393690000,424613936900,2017-07-01,2087,0,1594,1,
128991787,42461393690000,424613936900,2017-08-01,2627,0,2006,1,
128991787,42461393690000,424613936900,2017-09-01,2374,4397,1813,1,
128991787,42461393690000,424613936900,2017-10-01,4180,8183,3192,1,
128991787,42461393690000,424613936900,2017-11-01,3939,3775,3008,1,
128991787,42461393690000,424613936900,2017-12-01,3457,6195,2640,1,
128991786,42461393650000,424613936500,2014-10-01,3647,2011,12561,1,
128991786,42461393650000,424613936500,2014-11-01,14109,13603,58712,1,
128991786,42461393650000,424613936500,2014-12-01,12030,17463,50069,1,
128991786,42461393650000,424613936500,2015-01-01,8184,10861,29130,1,
128991786,42461393650000,424613936500,2015-02-01,6207,8114,22032,1,
128991786,42461393650000,424613936500,2015-03-01,5472,7451,19367,1,
128991786,42461393650000,424613936500,2015-04-01,4150,4079,14647,1,
128991786,42461393650000,424613936500,2015-05-01,3765,3726,13033,1,
128991786,42461393650000,424613936500,2015-06-01,3459,3451,11764,1,
128991786,42461393650000,424613936500,2015-07-01,3208,3229,10735,1,
128991786,42461393650000,424613936500,2015-08-01,2998,3045,9779,1,
128991786,42461393650000,424613936500,2015-09-01,2914,3143,10044,1,
128991786,42461393650000,424613936500,2015-10-01,2745,3533,9842,1,
128991786,42461393650000,424613936500,2015-11-01,2369,3274,8805,1,
128991786,42461393650000,424613936500,2015-12-01,2160,3012,8317,1,
128991786,42461393650000,424613936500,2016-01-01,2308,3243,6716,1,
128991786,42461393650000,424613936500,2016-02-01,1941,3138,5846,1,
128991786,42461393650000,424613936500,2016-03-01,2075,3268,5910,1,
128991786,42461393650000,424613936500,2016-04-01,2003,2909,5615,1,
128991786,42461393650000,424613936500,2016-05-01,1919,2780,5346,1,
128991786,42461393650000,424613936500,2016-06-01,1867,2714,5187,1,
128991786,42461393650000,424613936500,2016-07-01,1733,2526,4828,1,
128991786,42461393650000,424613936500,2016-08-01,1722,2244,4799,1,
128991786,42461393650000,424613936500,2016-09-01,1697,2626,4733,1,
128991786,42461393650000,424613936500,2016-10-01,1672,2897,4671,1,
128991786,42461393650000,424613936500,2016-11-01,1628,2644,4555,1,
128991786,42461393650000,424613936500,2016-12-01,1650,2882,4623,1,
128991786,42461393650000,424613936500,2017-01-01,1555,3128,4606,1,
128991786,42461393650000,424613936500,2017-02-01,1177,2181,3493,1,
128991786,42461393650000,424613936500,2017-03-01,1304,2161,3883,1,
128991786,42461393650000,424613936500,2017-04-01,1402,2898,4180,1,
128991786,42461393650000,424613936500,2017-05-01,1438,2671,4294,1,
128991786,42461393650000,424613936500,2017-06-01,1325,2764,3964,1,
128991786,42461393650000,424613936500,2017-07-01,1294,2112,3877,1,
128991786,42461393650000,424613936500,2017-08-01,1308,2734,3922,1,
128991786,42461393650000,424613936500,2017-09-01,1264,2521,3796,1,
128991786,42461393650000,424613936500,2017-10-01,1308,2538,3933,1,
128991786,42461393650000,424613936500,2017-11-01,1228,2237,3697,1,
128991786,42461393650000,424613936500,2017-12-01,1210,2170,3647,1,
128991785,42461393630000,424613936300,2014-10-01,2760,4247,4392,1,
128991785,42461393630000,424613936300,2014-11-01,10679,28727,20529,1,
128991785,42461393630000,424613936300,2014-12-01,9105,36882,17507,1,
128991785,42461393630000,424613936300,2015-01-01,6165,22937,10204,1,
128991785,42461393630000,424613936300,2015-02-01,4687,17105,7741,1,
128991785,42461393630000,424613936300,2015-03-01,4151,15695,6828,1,
128991785,42461393630000,424613936300,2015-04-01,3164,8588,5181,1,
128991785,42461393630000,424613936300,2015-05-01,2885,7842,4626,1,
128991785,42461393630000,424613936300,2015-06-01,2664,7261,4189,1,
128991785,42461393630000,424613936300,2015-07-01,2483,6793,3833,1,
128991785,42461393630000,424613936300,2015-08-01,2331,6405,3501,1,
128991785,42461393630000,424613936300,2015-09-01,2275,6610,3605,1,
128991785,42461393630000,424613936300,2015-10-01,2152,7429,3542,1,
128991785,42461393630000,424613936300,2015-11-01,1864,6884,3176,1,
128991785,42461393630000,424613936300,2015-12-01,1706,6334,3006,1,
128991785,42461393630000,424613936300,2016-01-01,1829,6819,2432,1,
128991785,42461393630000,424613936300,2016-02-01,1544,6598,2122,1,
128991785,42461393630000,424613936300,2016-03-01,1655,6871,2149,1,
128991785,42461393630000,424613936300,2016-04-01,1603,6115,2045,1,
128991785,42461393630000,424613936300,2016-05-01,1540,5844,1950,1,
