,open,high,low,close,adjclose,volume,ticker,hlc3,sma3,ema1,ema2,ema3,MACD,rsi,SMArsi,drsi,sma20,previous_close,high-low,high-pc,low-pc,tr,atr,upperband,lowerband,in_uptrend,kst,wema1,wema2,wema3,dprice,dvolume,momentum,SMAVol20,volmom,perc1c2,percc1,ROC10,date
2019-08-06,285.9100036621094,288.0400085449219,284.2799987792969,287.79998779296875,271.7592468261719,120711700,SPY,286.7066650390625,288.31229673366335,275.9705309600267,278.4481665384115,278.94001110633127,-2.9694801463045906,37.1692952164644,50.77952519014688,-13.610229973682479,281.05598907470704,283.82000732421875,3.760009765625,4.220001220703125,0.459991455078125,4.220001220703125,5.014286586216518,296.79000200544084,273.6242871965681,0,31.57818159622059,10.736134079035821,8.258498500651001,7.766653932731231,3.7581787109375,-58033700.0,-218101015.8569336,67461315.0,53250385.0,0.9699269229728483,1.0140229990028307,0.9592373460481822,2019-08-06
2019-08-07,284.3999938964844,288.82000732421875,282.0400085449219,287.9700012207031,271.91973876953125,140572300,SPY,286.27667236328125,287.29448454847227,274.9578329124028,277.5777095025608,278.30180453025855,-3.3439716178557433,37.53674209412909,49.0138207773445,-11.47707868321541,280.5536392211914,287.79998779296875,6.779998779296875,1.02001953125,5.759979248046875,6.779998779296875,5.817143031529018,296.79000200544084,270.8871503557478,0,31.046106700194628,11.318839450878443,8.698962860720428,7.974867833022699,0.160491943359375,19860600.0,3187466.290283203,71567505.0,69004795.0,1.0140229990028307,1.0005905666329067,0.9553142836557574,2019-08-07
2019-08-08,289.6199951171875,293.6199951171875,289.010009765625,293.6199951171875,277.25482177734375,87713900,SPY,292.0833333333333,289.6889089409028,275.53208012863803,277.53465780586527,278.20662427999355,-2.6745441513555193,48.350185767385156,48.92533610934992,-0.5751503419647648,280.28499298095704,287.9700012207031,4.6099853515625,5.649993896484375,1.040008544921875,5.649993896484375,6.342856270926339,296.79000200544084,275.4578617640904,0,37.79336460821162,16.551253204695286,14.548675527468049,13.876709053339766,5.3350830078125,-52858400.0,-282003951.66015625,73411895.0,14302005.0,1.0005905666329067,1.0196200652146636,0.9787333016320829,2019-08-08
2019-08-09,292.5799865722656,293.239990234375,289.6499938964844,291.6199951171875,275.3663024902344,93730000,SPY,291.5033264160156,290.5961176784592,275.49063571903713,277.24554376378114,277.9484132081972,-2.457777489160094,45.356903227145786,48.44954505838937,-3.092641831243583,279.85865478515626,293.6199951171875,3.589996337890625,0.3800048828125,3.970001220703125,3.970001220703125,6.0528564453125,296.79000200544084,276.31285095214844,0,41.10376034436217,16.012690696978495,14.257782652234482,13.554913207818402,-1.888519287109375,6016100.0,-11361520.883178711,76082095.0,17647905.0,1.0196200652146636,0.9931885069662522,0.9655971355701909,2019-08-09
2019-08-12,289.9599914550781,291.6099853515625,287.0199890136719,288.07000732421875,272.0141906738281,65527600,SPY,288.8999938964844,289.7480557874718,274.6215244577349,276.5480300184541,277.4089384323455,-2.7874139746106152,40.557349214789646,47.39725227924274,-6.839903064453097,279.25999145507814,291.6199951171875,4.589996337890625,0.010009765625,4.600006103515625,4.600006103515625,5.722856794084821,296.79000200544084,275.0078451974051,0,40.66567445388091,14.278469438749482,12.35196387803029,11.491055464138867,-3.35211181640625,-28202400.0,94537598.29101562,77663475.0,-12135875.0,0.9931885069662522,0.9878267174084413,0.9555827982765257,2019-08-12
2019-08-13,287.739990234375,294.1499938964844,287.3599853515625,292.54998779296875,276.24444580078125,94299800,SPY,291.3533223470052,290.5506890672385,275.02725479349647,276.50755212276437,277.3030754658397,-2.2758206723432295,48.03102699379976,47.48175557451701,0.5492714192827535,278.91863708496095,288.07000732421875,6.790008544921875,6.079986572265625,0.71002197265625,6.790008544921875,6.130000523158482,296.79000200544084,275.4299883161272,0,42.814184819615036,16.32606755350872,14.845770224240823,14.050246881165492,4.230255126953125,28772200.0,121713746.5637207,80545960.0,13753840.0,0.9878267174084413,1.0155515972033444,0.9728318945194889,2019-08-13
2019-08-14,288.07000732421875,288.739990234375,283.760009765625,283.8999938964844,268.0765686035156,135622100,SPY,285.46666463216144,288.0086768497,273.28958324600126,275.3834209868645,276.4643021147193,-3.1747188687180596,38.07650151663888,46.22772170013326,-8.151220183494381,278.26520385742185,292.54998779296875,4.97998046875,3.80999755859375,8.78997802734375,8.78997802734375,5.828569684709821,296.79000200544084,271.67857578822543,0,38.88872420151495,12.177081386160182,10.083243645296932,9.002362517442123,-8.167877197265625,41322300.0,-337515471.90856934,85525250.0,50096850.0,1.0155515972033444,0.9704324292436416,0.9545102485348758,2019-08-14
2019-08-15,284.8800048828125,285.6400146484375,282.3900146484375,284.6499938964844,268.7847595214844,99556600,SPY,284.22667439778644,286.11767562374325,272.16337731487204,274.50359945814716,275.7661618789707,-3.6027845640986698,39.25209144568224,45.29763766620646,-6.045546220524223,277.59572143554686,283.8999938964844,3.25,1.740020751953125,1.509979248046875,3.25,5.689998081752232,296.79000200544084,269.7900194440569,0,35.91988821923985,12.063297082914403,9.723074939639275,8.460512518815733,0.70819091796875,-36065500.0,-25541259.552001953,87933450.0,11623150.0,0.9704324292436416,1.0026417486677701,0.9654386020489021,2019-08-15
2019-08-16,286.4800109863281,289.3299865722656,284.7099914550781,288.8500061035156,272.7507019042969,83018300,SPY,287.62999471028644,286.8738351670148,272.3102084622282,274.2698797843005,275.49202915400036,-3.1818206917721454,45.49281386302064,45.32366115911502,0.16915270390562398,277.2029067993164,284.6499938964844,4.6199951171875,4.67999267578125,0.05999755859375,4.67999267578125,5.389997209821429,296.79000200544084,273.5449959891183,0,38.54938810051539,15.319786248058222,13.360114925985954,12.137965556286076,3.9659423828125,-16538300.0,-65589944.90966797,89150435.0,-6132135.0,1.0026417486677701,1.0147550865230344,0.9871163980696134,2019-08-16
2019-08-19,292.19000244140625,293.0799865722656,291.44000244140625,292.3299865722656,276.0367126464844,53571800,SPY,292.2833251953125,289.57858018116366,273.24183450829224,274.50545749925834,275.54154583513525,-2.29971132684301,50.0697469593026,45.95647259914003,4.1132743601625705,276.93992919921874,288.8500061035156,1.639984130859375,4.22998046875,2.589996337890625,4.22998046875,5.187138148716518,296.79000200544084,279.29214913504467,0,45.44690270080514,19.041490687020257,17.77786769605416,16.741779360177247,3.2860107421875,-29446500.0,-96761515.31982422,89647120.0,-36075320.0,1.0147550865230344,1.01204767107562,1.0299836287510424,2019-08-19
2019-08-20,291.7699890136719,292.3599853515625,289.95001220703125,290.0899963378906,273.92156982421875,51596400,SPY,290.7999979654948,290.18928907332923,273.4117683372738,274.42760580925307,275.3942752886883,-1.9825069514144502,47.31563928085861,46.137694823369166,1.1779444574894455,276.4706268310547,292.3299865722656,2.40997314453125,0.029998779296875,2.379974365234375,2.40997314453125,4.964276994977679,296.79000200544084,278.7443062918527,0,47.334217784772534,17.388229628220984,16.372392156241744,15.405722676806533,-2.115142822265625,-1975400.0,4178253.1311035156,89998715.0,-38402315.0,1.01204767107562,0.9923374582968083,1.0079567596072636,2019-08-20
2019-08-21,292.4800109863281,292.8599853515625,291.7200012207031,292.45001220703125,276.1501159667969,49524700,SPY,292.3433329264323,291.2663109998808,274.0963552446546,274.65727383025893,275.46298807760724,-1.3666328329526323,50.41063922658004,46.70742074379728,3.7032184827827592,276.04618072509766,290.0899963378906,1.139984130859375,2.769989013671875,1.6300048828125,2.769989013671875,4.702845982142857,296.79000200544084,280.53287833077565,0,49.58231584712155,18.246977681777707,17.68605909617338,16.880344848825075,2.228546142578125,-2071700.0,-4616879.043579102,90114290.0,-40589590.0,0.9923374582968083,1.0081357088600515,1.015557448004358,2019-08-21
2019-08-22,293.2300109863281,293.92999267578125,290.3999938964844,292.3599853515625,276.06500244140625,51666400,SPY,292.22999064127606,291.7481508205784,274.5885170438425,274.84497097841194,275.51771665613444,-0.9291996122919386,50.28912848470224,47.18498177591794,3.104146708784299,275.68546905517576,292.45001220703125,3.529998779296875,1.47998046875,2.050018310546875,3.529998779296875,4.237130301339286,296.79000200544084,281.5721675327846,0,50.293247783346374,17.64147359743356,17.385019662864124,16.71227398514162,-0.085113525390625,2141700.0,-182287.63732910156,89927905.0,-38261505.0,1.0081357088600515,0.9996917852991202,0.995708571168176,2019-08-22
2019-08-23,290.9200134277344,292.760009765625,283.4700012207031,284.8500061035156,268.9736022949219,149161500,SPY,287.02667236328125,289.38741159192983,273.18478835661233,274.06212182061324,274.92279716875146,-1.7380088121391282,41.34676871009735,46.40655336714186,-5.05978465704451,274.87528839111326,292.3599853515625,9.290008544921875,0.4000244140625,8.889984130859375,9.290008544921875,4.308563232421875,296.79000200544084,277.3435974121094,0,45.99252742981247,13.84188400666892,12.964550542668007,12.103875194529792,-7.091400146484375,97495100.0,-691376766.4215088,95131775.0,54029725.0,0.9996917852991202,0.9743125710112802,0.9767847404075914,2019-08-23
2019-08-26,287.2699890136719,288.0,285.5799865722656,288.0,271.94805908203125,72423800,SPY,287.1933288574219,288.2903702246758,272.8756060379671,273.78024678880234,274.65236643359503,-1.7767603956279459,45.70767565452865,46.31336967212677,-0.6056940175981183,274.2397964477539,284.8500061035156,2.420013427734375,3.149993896484375,0.72998046875,3.149993896484375,4.294276646205357,296.79000200544084,276.0543016706194,0,43.56289141366301,14.317722819454787,13.41308206861953,12.54096242382684,2.974456787109375,-76737700.0,-228252972.5921631,96846640.0,-24422840.0,0.9743125710112802,1.0110585453804048,0.9997568818316682,2019-08-26
2019-08-27,289.5400085449219,289.95001220703125,286.0299987792969,286.8699951171875,270.881103515625,66668900,SPY,287.6166687011719,287.95351946292385,272.37698040738155,273.39369435237876,274.3095243501432,-1.9325439427616402,44.431532136591414,46.06245800072205,-1.6309258641306386,273.5858978271484,288.0,3.920013427734375,1.95001220703125,1.970001220703125,3.920013427734375,4.185708182198661,296.79000200544084,277.5257350376674,0,43.78035927886805,15.239688293790323,14.222974348793116,13.307144351028683,-1.06695556640625,-5754900.0,6140222.589111328,97887635.0,-31218735.0,1.0110585453804048,0.9960766200354296,0.9805847959418372,2019-08-27
2019-08-28,286.1400146484375,289.07000732421875,285.25,288.8900146484375,272.7884521484375,59696700,SPY,287.73667399088544,287.84509672690467,272.47984834264554,273.3129953918533,274.171245059079,-1.6913967164334736,47.26598756065319,46.22292860871287,1.043058951940317,273.1826965332031,286.8699951171875,3.82000732421875,2.20001220703125,1.6199951171875,3.82000732421875,4.127140590122768,296.79000200544084,276.8421521868025,0,43.57120138713617,15.256825648239897,14.423678599032144,13.565428931806423,1.9073486328125,-6972200.0,-13298416.137695312,95660210.0,-35963510.0,0.9960766200354296,1.0070412760730003,1.017576633308414,2019-08-28
2019-08-29,291.7200012207031,293.1600036621094,290.6099853515625,292.5799865722656,276.2728576660156,57899400,SPY,292.1166585286458,289.98087762777527,273.428100673488,273.7076436950749,274.3623007506187,-0.9342000771306971,52.07530919317868,47.00324601997498,5.072063173203702,273.07599487304685,288.8900146484375,2.550018310546875,4.269989013671875,1.719970703125,4.269989013671875,4.392857142857143,296.79000200544084,280.9028516496931,0,48.44458776414416,18.688557855157796,18.409014833570893,17.7543577780271,3.484405517578125,-1797300.0,-6262522.036743164,91422850.0,-33523450.0,1.0070412760730003,1.0127732882023983,1.027859087538528,2019-08-29
2019-08-30,294.2200012207031,294.239990234375,291.4200134277344,292.45001220703125,276.1501159667969,62901200,SPY,292.7033386230469,291.3421081254111,274.1086044968152,274.03330666463785,274.52482940663486,-0.4162249098196753,51.89576430724202,47.65558179161059,4.240182515631432,273.06797180175784,292.5799865722656,2.819976806640625,1.660003662109375,1.15997314453125,2.819976806640625,4.399998256138393,296.79000200544084,281.83000619070873,0,51.35958380814532,18.594734126231685,18.670031958409027,18.17850921641201,-0.12274169921875,5001800.0,-613929.4311523438,88730425.0,-25829225.0,1.0127732882023983,0.9995557229173517,1.0124634475319987,2019-08-30
2019-09-03,290.57000732421875,291.5799865722656,289.2699890136719,290.739990234375,274.53533935546875,69101400,SPY,290.5299886067708,290.936048366091,274.2152882114786,274.10024435674865,274.52578485652884,-0.3104966450502502,49.4788259681975,47.89868101515551,1.5801449530419873,273.39468536376955,292.45001220703125,2.30999755859375,0.870025634765625,3.180023193359375,3.180023193359375,4.350001743861607,296.79000200544084,279.5499834333147,0,49.96682767351683,16.31470039529222,16.429744250022168,16.00420375024197,-1.614776611328125,6200200.0,-10011937.94555664,83248225.0,-14146825.0,0.9995557229173517,0.9941525405279125,0.9945609651824161,2019-09-03
2019-09-04,293.1400146484375,294.05999755859375,292.30999755859375,294.0400085449219,277.65142822265625,46887300,SPY,293.4700012207031,292.20302479339705,275.07432321427297,274.57373553886964,274.8099342534495,0.2643889608234531,53.93710227726819,48.703803850103874,5.233298427164314,273.6892944335938,290.739990234375,1.75,3.32000732421875,1.57000732421875,3.32000732421875,3.4971444266183034,296.79000200544084,284.442136492048,0,52.15108137359903,18.39567800643016,18.896265681833484,18.660066967253613,3.1160888671875,-22214100.0,-69221109.70458984,79557005.0,-32669705.0,0.9941525405279125,1.011350410750409,1.0136165195053133,2019-09-04
2019-09-05,296.7900085449219,298.8299865722656,294.0,297.82000732421875,281.22076416015625,83258100,SPY,296.8833312988281,294.5431780461126,276.61093345074374,275.46000602170784,275.39273697224104,1.2181964785027048,58.45911297929635,50.0045117339962,8.454601245300147,274.154345703125,294.0400085449219,4.829986572265625,4.78997802734375,0.040008544921875,4.829986572265625,3.7371433803013394,305.75785173688615,287.0721348353795,1,56.16585769364514,20.27239784808438,21.423325277120284,21.490594326587086,3.5693359375,36370800.0,129819603.515625,76691295.0,6566805.0,1.011350410750409,1.0128554567874855,1.0183619267209327,2019-09-05
2019-09-06,298.1700134277344,298.760009765625,297.4200134277344,298.04998779296875,281.43798828125,49584300,SPY,298.07667032877606,296.3099241874443,277.8176971583703,276.2570703229801,275.9423052730601,1.8753918853102505,58.724681182190906,51.1672009937555,7.557480188435406,274.36350402832034,297.82000732421875,1.339996337890625,0.94000244140625,0.399993896484375,1.339996337890625,3.3685695103236606,306.51143537248885,289.6685878208705,1,58.91269980792248,20.25897317040574,21.819600005795962,22.13436505571599,0.21722412109375,-33673800.0,-7314761.608886719,74784815.0,-25200515.0,1.0128554567874855,1.000772432724669,1.0194627562071514,2019-09-06
2019-09-09,299.1400146484375,299.239990234375,297.1600036621094,298.20001220703125,281.57965087890625,51260300,SPY,298.2000020345052,297.25496311097476,278.7581855885043,276.9667477304369,276.4547912372279,2.303394351276438,58.909172964803865,52.19946392322861,6.709709041575252,274.6741714477539,298.04998779296875,2.079986572265625,1.19000244140625,0.889984130859375,2.079986572265625,3.1199951171875,305.99998474121094,290.40000915527344,1,59.585164776755164,19.44181644600087,21.233254304068282,21.74521079727731,0.14166259765625,1676000.0,237426.513671875,72661330.0,-21401030.0,1.000772432724669,1.0005033527937055,1.0468672333508855,2019-09-09
2019-09-10,297.3599853515625,298.20001220703125,295.9700012207031,298.1300048828125,281.51348876953125,57947100,SPY,297.43333943684894,297.34415127391185,279.44701138376104,277.5729798689828,276.91467283107363,2.5323385526874063,58.77703333741488,53.07647317845345,5.70056015896143,275.1491363525391,298.20001220703125,2.230010986328125,0.0,2.230010986328125,2.230010986328125,2.8285696847098216,304.15643092564176,290.40000915527344,1,58.09778973791805,17.986328053087902,19.860359567866112,20.51866660577531,-0.066162109375,6686800.0,-442412.79296875,72282305.0,-14335205.0,1.0005033527937055,0.9997650323481527,1.0351737376607444,2019-09-10
2019-09-11,298.4700012207031,300.3399963378906,297.75,300.25,283.51531982421875,68821100,SPY,299.44666544596356,298.39540835993773,280.46408849387547,278.3652918630143,277.5147316486323,2.9493568452431873,61.584769877783806,54.210912738364165,7.373857139419641,275.51268005371094,298.1300048828125,2.589996337890625,2.209991455078125,0.3800048828125,2.589996337890625,2.79571533203125,306.03428649902344,292.0557098388672,1,58.84211307429115,18.982576952088095,21.081373582949254,21.931933797331283,2.0018310546875,10874000.0,21767910.888671875,71008370.0,-2187270.0,0.9997650323481527,1.007110959632653,1.0466411873867199,2019-09-11
2019-09-12,301.25,302.4599914550781,300.4100036621094,301.2900085449219,284.49737548828125,72908700,SPY,301.3866678873698,299.89103812365374,281.4724102424769,279.1829030130499,278.1495174522367,3.3228927902401892,62.91909244661429,55.37200336613085,7.547089080483445,276.3337203979492,300.25,2.04998779296875,2.209991455078125,0.160003662109375,2.209991455078125,2.657139369419643,308.07784598214283,294.79214913504467,1,60.86828366319776,19.914257644892928,22.203764874319916,23.237150435133117,0.9820556640625,4087600.0,4014250.732421875,67872700.0,5036000.0,1.007110959632653,1.0034638539627114,1.0429230902101103,2019-09-12
2019-09-13,301.7799987792969,302.1700134277344,300.67999267578125,301.0899963378906,284.3085021972656,62104800,SPY,301.31333414713544,300.6021861353946,282.181433231174,279.86631623761195,278.7094251563302,3.4720080748438136,62.46967927662533,56.31836015419678,6.151319122428546,277.10990753173826,301.2900085449219,1.490020751953125,0.8800048828125,0.610015869140625,1.490020751953125,2.3957127162388394,307.4142848423549,295.4357212611607,1,61.04938378106766,19.13190091596141,21.44701790952348,22.603908990805223,-0.188873291015625,-10803900.0,2040568.148803711,66000110.0,-3895310.0,1.0034638539627114,0.9993361158756159,1.0290858993501426,2019-09-13
2019-09-16,299.8399963378906,301.1400146484375,299.45001220703125,300.1600036621094,283.4302978515625,58191200,SPY,300.25001017252606,300.4260981539603,282.4936493862711,280.3415137861387,279.1385954013513,3.3550539849197776,60.31252803377757,56.85091587147422,3.4616121623033465,277.6438873291016,301.0899963378906,1.69000244140625,0.050018310546875,1.639984130859375,1.69000244140625,1.9471435546875,305.1628723144531,295.4357212611607,1,59.3045358881198,17.75636078625496,19.908496386387355,21.111414771174736,-0.878204345703125,-3913600.0,3436940.52734375,64758755.0,-6567555.0,0.9993361158756159,0.9969110865875767,1.0263631317310073,2019-09-16
2019-09-17,299.94000244140625,301.0199890136719,299.75,300.9200134277344,284.1479797363281,41475500,SPY,300.56333414713544,300.4947161505479,282.9072319737854,280.8490425794973,279.5939939772583,3.31323799652705,61.48306236384733,57.46853540379064,4.014526960056692,278.04945068359376,300.1600036621094,1.269989013671875,0.8599853515625,0.410003662109375,1.269989013671875,1.9371425083705358,305.2278507777623,295.5421382359096,1,58.13387992110273,17.656102173350064,19.714291567638156,20.969340169877114,0.717681884765625,-16715700.0,-11996555.081176758,64153940.0,-22678440.0,0.9969110865875767,1.0025321283229272,1.0350142185826683,2019-09-17
2019-09-18,300.489990234375,301.2200012207031,298.239990234375,301.1000061035156,284.3179016113281,73375800,SPY,300.18666585286456,300.3406910017062,283.25989938317105,281.31155711707476,280.0234401258101,3.2364592573609343,61.770557613962076,58.042138365146826,3.72841924881525,278.5692672729492,300.9200134277344,2.980010986328125,0.29998779296875,2.680023193359375,2.980010986328125,2.0657174246651784,304.894289289202,295.5421382359096,1,56.4271763790627,16.92676646969352,18.87510873578981,20.163225727054453,0.169921875,31900300.0,5420558.7890625,65242910.0,8132890.0,1.0025321283229272,1.0005980048675964,1.024010225451914,2019-09-18
2019-09-19,301.5299987792969,302.6300048828125,300.7099914550781,301.0799865722656,284.29901123046875,76560500,SPY,301.47332763671875,300.9070093192125,283.5196773449955,281.70988433219395,280.4121284080518,3.107548936943715,61.715407218850274,58.531907545640614,3.18349967320966,278.9767120361328,301.1000061035156,1.920013427734375,1.529998779296875,0.3900146484375,1.920013427734375,2.0214320591517856,306.7235783168248,296.61641802106584,1,57.079337872396195,17.95365029172325,19.7634433045248,21.061199228666965,-0.018890380859375,3184700.0,-60160.19592285156,66594700.0,9965800.0,1.0005980048675964,0.999933558946685,1.0109460163068167,2019-09-19
2019-09-20,300.3599853515625,300.6700134277344,297.4100036621094,298.2799987792969,282.955810546875,89565000,SPY,298.7866719563802,299.84684063779633,283.37871064546533,281.8760078274848,280.6433722388539,2.7353384066114472,57.7660650295154,58.42979521015726,-0.6637301806418563,279.3212524414063,301.0799865722656,3.260009765625,0.40997314453125,3.66998291015625,3.66998291015625,2.175715855189732,304.47929818289623,296.61641802106584,1,53.642431201585,15.407961310914857,16.910664128895405,18.143299717526304,-1.34320068359375,13004500.0,-17467653.289794922,68489630.0,21075370.0,0.999933558946685,0.9952753944595858,1.005393096628122,2019-09-20
2019-09-23,297.54998779296875,299.0,297.2699890136719,298.2099914550781,282.8893737792969,43476800,SPY,298.1599934895833,299.0034170636898,283.2563764289232,282.01112328772643,280.84755419707597,2.408822231847239,57.56982916645902,58.3151330709975,-0.7453039045384742,280.017041015625,298.2799987792969,1.730010986328125,0.720001220703125,1.010009765625,1.730010986328125,2.107147216796875,303.4028625488281,296.61641802106584,1,50.89519727734387,14.90361706066011,16.14887020185688,17.31243929250735,-0.066436767578125,-46088200.0,3061951.0314941406,63205395.0,-19728595.0,0.9952753944595858,0.9997652044414649,1.0046513407353923,2019-09-23
2019-09-24,299.4100036621094,299.8399963378906,294.80999755859375,295.8699951171875,280.66961669921875,94869400,SPY,296.8399963378906,297.9217067007902,282.6096864964971,281.8322557425921,280.8313780609071,1.7783084355899632,51.299371007805526,57.37969812923857,-6.080327121433044,280.4531188964844,298.2099914550781,5.029998779296875,1.6300048828125,3.399993896484375,5.029998779296875,2.612858363560268,303.85714285714283,290.79285103934154,0,48.49179980237426,14.230309841393534,15.007740595298515,16.008618276983498,-2.219757080078125,51392600.0,-114079087.71362305,64327675.0,30541725.0,0.9997652044414649,0.9921532680764109,0.9970023742947417,2019-09-24
2019-09-25,295.9599914550781,298.1099853515625,294.3299865722656,297.6199951171875,282.3297119140625,71854000,SPY,296.68665568033856,297.30418119056435,282.53969285088846,281.89858323212155,280.9675902293758,1.5721026215126699,55.227019145551985,57.092674264747025,-1.86565511919504,281.0255493164062,295.8699951171875,3.779998779296875,2.239990234375,1.540008544921875,3.779998779296875,2.9114292689732144,303.4985591343471,288.94141278948103,0,46.50667725930725,14.146962829450104,14.788072448217008,15.719065450962773,1.66009521484375,-23015400.0,-38207755.407714844,64586930.0,7267070.0,0.9921532680764109,1.0059147663874954,0.9958181874937434,2019-09-25
2019-09-26,297.6300048828125,297.8599853515625,295.45001220703125,297.0,281.7415771484375,56179700,SPY,296.76999918619794,297.03709018838117,282.3401639252757,281.87764908763035,281.03795267656324,1.3022112487124673,53.57841494225329,56.62410635508119,-3.0456914128278996,281.47320556640625,297.6199951171875,2.40997314453125,0.239990234375,2.16998291015625,2.40997314453125,3.074284144810268,303.4985591343471,288.96928841727123,0,45.85550487567423,14.429835260922232,14.89235009856759,15.7320465096347,-0.588134765625,-15674300.0,9218600.756835938,64411080.0,-8231380.0,1.0059147663874954,0.9979168513238025,0.9903134489901216,2019-09-26
2019-09-27,297.8299865722656,297.95001220703125,293.69000244140625,295.3999938964844,280.2237243652344,84746600,SPY,295.6800028483073,296.35854651834427,281.8110540352654,281.6571257913109,280.9639319209879,0.8471221142775107,49.47375523181235,55.67072620531201,-6.19697097349966,281.6707489013672,297.0,4.260009765625,0.95001220703125,3.30999755859375,4.260009765625,3.25714111328125,303.4985591343471,287.6771545410156,0,44.64352780746867,13.868948813041925,14.022877056996435,14.716070927319436,-1.517852783203125,28566900.0,-43360348.67248535,65753440.0,18993160.0,0.9979168513238025,0.9946126063516588,0.9856325864317731,2019-09-27
2019-09-30,295.9700012207031,297.54998779296875,295.9200134277344,296.7699890136719,281.52337646484375,51662400,SPY,296.7466634114583,296.5526049649013,281.73913464265996,281.6392925477819,281.0147905158839,0.7243441267760886,52.80757226710501,55.28897234688441,-2.481400079779398,281.93941192626954,295.3999938964844,1.629974365234375,2.149993896484375,0.52001953125,2.149993896484375,3.2899954659598216,303.4985591343471,288.510011945452,0,45.26459718837822,15.007528768798352,15.107370863676408,15.73187289557444,1.299652099609375,-33084200.0,-42997949.993896484,65191500.0,-13529100.0,0.9946126063516588,1.0046379088799613,0.9932719917342167,2019-09-30
2019-10-01,297.739990234375,298.4599914550781,293.0,293.239990234375,278.1747741699219,88242400,SPY,294.8999938964844,295.72629943069285,280.8480445244754,281.1773567640672,280.7566072117055,0.0914373127699264,44.6355940535104,53.86852190776788,-9.232927854257476,282.1213836669922,296.7699890136719,5.459991455078125,1.69000244140625,3.769989013671875,5.459991455078125,3.545710972377232,303.4985591343471,286.86571829659596,0,44.396889791830404,14.051949372008949,13.722637132417162,14.143386684778875,-3.348602294921875,36580000.0,-122491871.94824219,66148550.0,22093850.0,1.0046379088799613,0.9881054201005577,0.9789785393795549,2019-10-01
2019-10-02,291.5,291.510009765625,286.6400146484375,288.05999755859375,273.26092529296875,122539500,SPY,288.73667399088544,292.2314867107891,278.95126471659876,280.12183256792076,280.07518158272944,-1.1239168661306849,35.86474472034507,51.468018282778175,-15.603273562433102,281.9018585205078,293.239990234375,4.8699951171875,1.72998046875,6.5999755859375,6.5999755859375,4.241420200892857,299.6785627092634,278.4714617047991,0,37.54618126511838,9.785409274286678,8.614841422964673,8.661492408155993,-4.913848876953125,34297100.0,-168530766.31774902,69931160.0,52608340.0,0.9881054201005577,0.982335390074042,0.9611105165883131,2019-10-02
2019-10-03,287.80999755859375,290.45001220703125,284.82000732421875,290.4200134277344,275.4996032714844,85278800,SPY,288.56334431966144,290.39741551522525,278.0883493553202,279.50553532839587,279.6592199180708,-1.5708705627505992,41.504228117080075,50.13951292735176,-8.635284810271685,281.61580047607424,288.05999755859375,5.6300048828125,2.3900146484375,3.239990234375,5.6300048828125,4.327135358537946,298.4528481619699,276.8171713692801,0,33.9391419438889,10.47499496434125,9.057808991265574,8.90412440159065,2.238677978515625,-37260700.0,-83414708.55407715,70032195.0,15246605.0,0.982335390074042,1.0081924555298767,0.9690487563748469,2019-10-03
2019-10-04,291.1400146484375,294.6300048828125,291.0799865722656,294.3500061035156,279.2276916503906,65091200,SPY,293.35333251953125,291.87537401737825,278.3731849290878,279.4684895046618,279.6199900755544,-1.2468051464666132,49.47226888319266,50.050547054797214,-0.578278171604552,281.5052856445312,290.4200134277344,3.550018310546875,4.209991455078125,0.65997314453125,4.209991455078125,4.388562883649554,298.4528481619699,281.8835885184152,0,38.16445754283069,14.980147590443437,13.884843014869432,13.733342443976824,3.72808837890625,-20187600.0,-75261156.95800781,70807540.0,-5716340.0,1.0081924555298767,1.013532100716793,0.9868243776677391,2019-10-04
2019-10-07,293.4700012207031,295.260009765625,292.7699890136719,293.0799865722656,278.02294921875,59610500,SPY,293.7033284505208,292.78935123394956,278.2856260015033,279.27575079987355,279.47480454311767,-1.1891785416143534,47.233201589452406,49.67490099275123,-2.441699403298827,281.32745056152345,294.3500061035156,2.490020751953125,0.910003662109375,1.58001708984375,2.490020751953125,4.399998256138393,298.4528481619699,283.0150037493025,0,41.33187235735414,15.417702449017497,14.427577650647265,14.228523907403144,-1.204742431640625,-5480700.0,6602831.845092773,71225050.0,-11614550.0,1.013532100716793,0.9956854478704461,0.982797428918827,2019-10-07
2019-10-08,291.0400085449219,291.8500061035156,288.489990234375,288.5299987792969,273.70672607421875,95708100,SPY,289.6233317057292,291.20634146983934,277.1409010196822,278.5332141697862,278.95043377321775,-1.8095327535355636,40.211395542609814,48.41310026606571,-8.201704723455897,280.93711242675784,293.0799865722656,3.360015869140625,1.22998046875,4.589996337890625,4.589996337890625,4.447139195033482,298.4528481619699,279.0521501813616,0,38.99447544683187,12.482430686046996,11.090117535942966,10.672897932511432,-4.31622314453125,36097600.0,-155805296.58203125,73113100.0,22595000.0,0.9956854478704461,0.9844752990475789,0.9751918618520727,2019-10-08
